-659.340,-925.083,1712.640,-573.100,-896.678,1762.158,-495.691,-826.537,1792.694,-466.897,-720.339,1801.207,-487.312,-604.516,1784.699,-529.862,-523.263,1753.349,-496.819,-910.949,1543.205,-417.890,-835.486,1585.849,-385.871,-735.432,1589.668,-405.715,-622.790,1568.163,-447.262,-882.537,1351.652,-402.011,-855.302,1370.724,-360.541,-794.563,1379.397,-349.071,-745.006,1380.592,-360.289,-668.306,1374.257,-391.828,-624.431,1362.399,-441.553,-865.269,1179.030,-393.631,-842.427,1196.118,-353.938,-780.861,1211.239,-345.344,-729.632,1213.212,-359.257,-670.071,1213.293,-392.412,-626.274,1200.925,-436.309,-845.960,1010.202,-388.479,-822.687,1022.326,-356.966,-773.311,1035.140,-349.372,-723.224,1039.636,-373.211,-652.997,1044.649,-415.273,-616.417,1031.889,-436.757,-825.912,801.995,-391.395,-806.197,813.476,-359.324,-754.730,827.869,-361.821,-685.307,838.868,-389.097,-643.521,828.287,-447.397,-817.588,625.525,-403.860,-795.267,628.675,-375.866,-750.001,630.164,-378.937,-697.635,620.929,-398.324,-659.729,615.581,-455.139,-791.116,455.245,-436.081,-748.737,443.525,-435.995,-701.745,450.030,-453.032,-666.529,450.712,-532.085,-776.849,255.024,-521.118,-737.690,251.566,-525.919,-700.826,254.171,-542.991,-787.567,124.428,-522.836,-746.894,127.343,-529.736,-706.347,122.128
-658.569,-922.094,1710.308,-572.365,-893.359,1759.649,-495.212,-822.949,1790.132,-466.624,-716.661,1798.509,-487.733,-600.937,1782.282,-530.652,-519.885,1751.076,-496.438,-907.080,1540.504,-417.588,-831.454,1583.068,-385.940,-731.273,1586.935,-406.486,-618.728,1565.437,-445.867,-878.820,1348.819,-400.886,-851.416,1368.102,-359.671,-790.524,1376.983,-348.471,-740.851,1378.109,-360.132,-664.201,1371.526,-392.210,-620.580,1359.390,-437.915,-862.112,1175.974,-390.438,-839.096,1193.724,-351.119,-777.315,1209.125,-342.832,-725.992,1211.041,-357.015,-666.528,1210.650,-390.261,-623.027,1197.534,-429.845,-843.449,1006.938,-382.209,-820.165,1019.752,-350.894,-770.826,1032.978,-343.363,-720.744,1037.329,-367.348,-650.432,1041.470,-409.061,-614.022,1027.658,-427.721,-824.702,798.461,-382.482,-805.568,810.160,-349.766,-754.515,824.640,-351.230,-685.064,835.066,-377.633,-642.992,823.801,-439.582,-817.566,621.049,-395.687,-796.206,624.501,-366.730,-751.478,625.755,-368.036,-699.518,616.476,-387.048,-661.133,610.349,-441.778,-790.218,449.060,-421.327,-747.945,439.364,-421.575,-701.142,446.425,-437.915,-665.643,445.818,-491.321,-771.526,240.319,-480.915,-731.988,238.624,-486.898,-695.461,241.016,-484.230,-779.113,109.556,-466.924,-737.423,115.164,-475.438,-697.159,109.432
-657.900,-919.139,1707.988,-571.799,-890.033,1757.094,-494.795,-819.369,1787.520,-466.578,-712.998,1795.926,-488.185,-597.422,1779.763,-531.417,-516.507,1748.713,-496.099,-903.245,1537.728,-417.275,-827.506,1580.296,-386.016,-727.215,1584.153,-407.315,-614.739,1562.750,-444.476,-875.107,1345.984,-399.738,-847.534,1365.562,-358.750,-786.509,1374.586,-347.815,-736.751,1375.670,-359.931,-660.184,1368.804,-392.297,-616.853,1356.229,-434.240,-859.046,1172.958,-387.070,-835.842,1191.375,-348.451,-773.834,1206.929,-340.877,-722.536,1208.901,-354.570,-663.085,1207.996,-387.856,-619.862,1194.018,-423.378,-841.061,1003.828,-375.921,-817.908,1017.332,-344.739,-768.607,1030.911,-337.210,-718.478,1035.120,-361.104,-648.129,1038.405,-402.614,-611.715,1023.495,-419.233,-823.678,795.083,-374.152,-805.104,807.042,-340.617,-754.549,821.495,-340.855,-685.177,831.509,-365.928,-642.558,819.824,-432.009,-817.634,616.612,-387.757,-797.014,620.340,-358.170,-752.771,621.552,-357.816,-701.111,612.343,-376.688,-662.318,605.593,-426.964,-788.789,442.416,-404.872,-746.710,435.140,-406.250,-699.845,442.591,-422.168,-664.281,440.796,-450.207,-766.229,228.103,-440.713,-726.415,228.004,-447.862,-690.127,230.125,-427.495,-770.713,99.358,-413.011,-728.256,106.883,-422.852,-688.372,100.321
-657.252,-916.155,1705.651,-571.192,-886.718,1754.512,-494.403,-815.810,1784.897,-466.579,-709.385,1793.514,-488.634,-593.937,1777.221,-532.269,-513.186,1746.311,-495.774,-899.465,1534.965,-417.027,-823.575,1577.540,-386.105,-723.150,1581.369,-408.157,-610.794,1560.004,-443.057,-871.544,1343.204,-398.496,-843.824,1363.091,-357.467,-782.556,1372.238,-346.007,-732.807,1373.357,-359.778,-656.217,1366.065,-392.420,-613.220,1353.078,-430.574,-856.056,1170.026,-383.755,-832.717,1189.041,-345.403,-770.530,1204.968,-337.964,-719.206,1206.758,-351.960,-659.815,1205.338,-385.294,-616.912,1190.547,-417.089,-838.820,1000.886,-369.747,-815.848,1015.078,-338.538,-766.633,1028.843,-330.883,-716.498,1032.971,-354.609,-645.985,1035.395,-395.595,-609.630,1019.405,-411.214,-822.894,791.964,-366.061,-804.912,803.970,-332.026,-754.800,818.283,-331.144,-685.457,827.831,-355.051,-642.427,815.641,-423.512,-817.915,612.358,-380.054,-797.474,616.090,-349.903,-753.731,617.470,-349.407,-702.020,608.105,-367.012,-663.133,601.117,-410.772,-786.933,435.464,-387.836,-744.856,430.552,-389.569,-698.154,438.312,-405.573,-662.611,435.374,-409.473,-761.039,218.381,-400.691,-720.975,219.750,-408.722,-684.938,221.415,-372.911,-762.913,93.053,-361.054,-719.923,102.016,-371.872,-680.229,94.548
-656.642,-913.193,1703.331,-570.595,-883.405,1751.959,-494.029,-812.377,1782.298,-466.605,-705.768,1790.884,-489.158,-590.465,1774.631,-533.192,-509.923,1743.927,-495.483,-895.724,1532.221,-416.785,-819.736,1574.763,-385.970,-719.185,1578.504,-409.702,-606.982,1557.159,-441.543,-868.125,1340.440,-397.270,-840.152,1360.537,-356.445,-778.707,1369.866,-345.390,-728.901,1371.023,-359.430,-652.379,1363.260,-392.306,-609.714,1349.880,-426.843,-853.246,1167.193,-380.372,-829.762,1186.797,-342.352,-767.448,1203.002,-334.912,-716.002,1204.669,-349.233,-656.703,1202.705,-382.333,-614.046,1187.076,-410.867,-836.769,998.053,-363.649,-814.061,1012.820,-332.384,-764.917,1026.860,-324.493,-714.797,1030.755,-347.891,-644.135,1032.362,-388.319,-607.701,1015.407,-403.707,-822.313,788.890,-358.507,-804.725,800.858,-323.841,-755.030,815.093,-321.937,-685.738,824.124,-344.690,-642.374,811.363,-415.807,-817.650,607.110,-372.181,-797.672,611.539,-341.686,-754.156,613.214,-339.909,-702.639,604.048,-357.726,-663.537,596.727,-392.956,-785.020,428.488,-369.549,-742.777,425.764,-372.182,-696.205,433.741,-388.142,-660.735,429.706,-369.103,-756.019,210.781,-360.840,-715.961,213.570,-369.816,-679.935,214.790,-319.937,-755.631,89.647,-310.783,-712.242,99.776,-322.577,-672.682,91.486
-656.092,-910.195,1700.909,-570.100,-880.093,1749.328,-493.698,-808.899,1779.629,-466.609,-702.187,1788.269,-489.817,-587.056,1771.984,-534.013,-506.605,1741.408,-495.187,-892.024,1529.515,-416.435,-815.984,1572.296,-387.507,-715.150,1575.763,-410.524,-603.169,1554.364,-440.052,-864.719,1337.679,-396.008,-836.606,1358.104,-355.423,-775.031,1367.561,-344.570,-725.114,1368.593,-358.956,-648.692,1360.524,-392.116,-606.419,1346.661,-422.403,-850.766,1164.474,-376.853,-827.054,1184.569,-339.138,-764.585,1201.027,-331.807,-713.137,1202.608,-346.094,-653.802,1200.060,-379.592,-611.371,1183.640,-404.982,-834.851,995.329,-357.655,-812.449,1010.614,-326.341,-763.425,1024.760,-318.188,-713.368,1028.495,-340.469,-642.470,1029.294,-380.838,-605.962,1011.470,-396.692,-821.531,785.989,-351.013,-804.555,797.697,-316.546,-755.198,811.765,-313.157,-686.036,820.369,-335.100,-642.475,807.085,-407.252,-816.775,601.012,-363.806,-797.467,606.642,-333.298,-754.138,609.030,-331.707,-702.503,599.876,-348.384,-663.414,592.308,-373.687,-783.000,421.585,-350.285,-740.621,420.996,-353.908,-694.164,429.105,-369.637,-658.737,423.931,-329.169,-751.166,205.311,-321.887,-710.968,209.220,-331.451,-675.103,209.856,-269.945,-748.660,88.735,-262.895,-705.091,99.734,-275.128,-665.693,90.672
-655.578,-907.270,1698.464,-569.710,-876.814,1746.732,-493.427,-805.417,1776.944,-466.635,-698.675,1785.611,-490.384,-583.644,1769.287,-535.021,-503.407,1738.886,-494.898,-888.410,1526.731,-416.190,-812.230,1569.523,-387.556,-711.306,1573.026,-411.421,-599.428,1551.493,-438.582,-861.341,1334.927,-394.713,-833.232,1355.646,-354.275,-771.565,1365.245,-343.691,-721.537,1366.173,-358.265,-645.155,1357.835,-391.673,-603.115,1343.372,-418.804,-848.084,1161.733,-373.470,-824.388,1182.305,-335.846,-761.942,1199.034,-328.590,-710.465,1200.529,-342.897,-651.130,1197.444,-376.086,-608.868,1180.163,-399.126,-833.137,992.635,-351.963,-811.004,1008.333,-320.279,-762.166,1022.573,-311.993,-712.144,1026.135,-333.443,-641.033,1026.215,-373.262,-604.259,1007.592,-389.963,-820.700,782.753,-344.160,-804.181,794.490,-309.227,-755.216,808.437,-305.057,-686.186,816.512,-326.090,-642.504,802.792,-398.282,-815.868,594.771,-354.975,-796.774,601.508,-324.242,-753.601,604.776,-322.322,-702.006,595.803,-338.702,-662.875,587.841,-353.011,-780.989,415.158,-330.227,-738.369,416.490,-334.830,-692.046,424.629,-349.937,-656.657,418.486,-290.122,-746.524,201.698,-283.672,-706.184,206.568,-293.742,-670.397,206.736,-222.234,-741.921,89.971,-217.082,-698.259,101.640,-229.608,-659.088,91.889
-655.153,-904.374,1695.997,-569.287,-873.583,1744.052,-493.202,-802.024,1774.252,-466.609,-695.161,1782.747,-491.600,-580.393,1766.504,-535.905,-500.193,1736.322,-494.641,-884.835,1523.953,-416.161,-808.493,1566.585,-386.457,-707.621,1570.225,-412.302,-595.784,1548.669,-437.043,-858.158,1332.189,-393.456,-829.907,1353.208,-353.089,-768.255,1363.003,-342.652,-718.156,1363.746,-357.535,-641.840,1355.086,-391.000,-600.121,1340.095,-415.487,-845.399,1158.948,-370.232,-821.940,1180.114,-332.547,-759.531,1196.998,-325.257,-708.071,1198.437,-339.438,-648.762,1194.809,-372.229,-606.536,1176.721,-393.520,-831.518,989.827,-346.507,-809.625,1005.934,-314.619,-760.948,1020.190,-306.070,-711.079,1023.602,-326.576,-639.795,1023.093,-365.571,-602.704,1003.768,-383.003,-819.851,779.591,-337.725,-803.759,791.220,-302.139,-755.042,805.012,-297.299,-686.170,812.620,-317.804,-642.393,798.491,-389.834,-813.925,588.019,-345.023,-795.814,596.367,-314.466,-752.666,600.689,-311.984,-701.088,591.881,-328.365,-661.936,583.358,-332.017,-778.822,409.252,-309.503,-736.160,412.281,-314.803,-689.931,420.378,-329.558,-654.547,413.330,-251.829,-742.099,199.703,-246.677,-701.577,205.324,-257.020,-666.049,205.053,-176.761,-735.614,93.111,-173.184,-691.902,105.172,-185.687,-652.979,94.641
-654.772,-901.505,1693.579,-568.947,-870.347,1741.402,-492.961,-798.693,1771.568,-466.788,-691.698,1780.232,-491.577,-576.975,1763.929,-536.823,-497.042,1733.777,-494.475,-881.317,1521.199,-416.008,-804.915,1563.956,-386.613,-703.968,1567.530,-413.161,-592.206,1545.867,-435.330,-855.133,1329.463,-392.119,-826.797,1350.681,-351.831,-765.076,1360.772,-341.550,-714.930,1361.423,-356.511,-638.740,1352.384,-390.040,-597.211,1336.845,-411.996,-843.024,1156.170,-366.917,-819.687,1177.817,-329.311,-757.304,1194.929,-321.904,-705.923,1196.298,-335.814,-646.578,1192.234,-368.117,-604.377,1173.323,-388.300,-829.913,987.036,-341.448,-808.283,1003.279,-309.401,-759.828,1017.713,-300.357,-710.102,1021.013,-320.007,-638.672,1019.894,-358.086,-601.406,999.958,-376.562,-818.842,776.036,-331.197,-803.183,787.709,-295.265,-754.753,801.563,-289.716,-686.016,808.834,-309.911,-642.343,794.114,-378.941,-812.416,581.304,-333.930,-794.714,591.186,-303.640,-751.460,596.692,-301.080,-699.778,587.923,-317.329,-660.717,578.864,-310.551,-776.660,403.984,-288.260,-734.040,408.404,-294.182,-687.841,416.489,-308.584,-652.537,408.337,-214.866,-737.796,198.854,-210.612,-697.278,205.300,-221.332,-661.863,204.486,-133.382,-729.604,97.416,-131.355,-685.890,109.823,-143.911,-647.186,98.687
-654.405,-898.631,1691.156,-568.673,-867.152,1738.758,-492.775,-795.384,1768.916,-466.805,-688.326,1777.424,-492.948,-573.818,1761.178,-537.845,-493.970,1731.254,-494.313,-877.831,1518.540,-415.775,-801.527,1561.542,-388.031,-700.343,1564.959,-413.935,-588.689,1543.036,-433.892,-852.155,1326.838,-390.827,-823.813,1348.299,-350.564,-762.136,1358.586,-340.369,-712.007,1359.096,-355.429,-635.811,1349.791,-388.920,-594.480,1333.745,-408.609,-840.775,1153.428,-363.755,-817.567,1175.484,-326.138,-755.272,1192.805,-318.600,-703.940,1194.144,-332.100,-644.644,1189.671,-363.903,-602.370,1170.094,-383.289,-828.347,984.072,-336.453,-807.008,1000.650,-304.231,-758.727,1015.214,-294.936,-709.097,1018.319,-313.656,-637.654,1016.682,-350.996,-600.168,996.147,-369.855,-817.973,772.107,-324.756,-802.327,783.943,-288.527,-754.319,798.080,-282.527,-685.666,804.997,-302.221,-641.989,789.844,-366.463,-810.815,574.643,-321.800,-793.326,586.188,-291.981,-749.930,592.836,-289.180,-698.211,584.132,-305.445,-659.262,574.445,-288.656,-774.523,399.317,-266.559,-731.871,405.031,-272.894,-685.662,412.937,-286.925,-650.400,403.962,-179.138,-733.685,199.083,-175.668,-693.207,206.175,-186.664,-657.927,204.918,-91.780,-724.093,102.868,-91.018,-680.409,115.523,-103.369,-641.760,103.797
