-634.500,591.773,1819.891,-591.253,672.242,1865.957,-585.495,779.832,1891.630,-637.746,877.277,1897.520,-733.016,947.974,1878.952,-822.282,972.680,1843.979,-536.559,707.234,1654.869,-529.054,817.085,1697.472,-573.013,911.293,1696.382,-664.748,977.357,1666.653,-518.626,743.170,1463.898,-506.667,796.886,1473.814,-518.652,868.493,1472.197,-542.489,912.718,1469.467,-603.620,959.192,1460.524,-655.514,967.833,1451.056,-542.697,730.491,1295.515,-524.564,783.815,1297.719,-536.523,858.410,1298.526,-566.610,901.242,1295.834,-617.057,937.016,1297.533,-676.007,942.788,1294.491,-580.523,717.908,1152.876,-558.456,770.693,1144.142,-564.970,832.125,1143.847,-593.695,876.349,1144.727,-658.925,915.030,1155.158,-720.210,909.677,1157.031,-619.656,701.734,980.104,-590.939,749.552,974.425,-593.794,813.408,974.373,-638.461,870.802,978.509,-689.857,888.218,969.617,-627.988,701.819,800.548,-600.439,744.173,803.919,-599.152,797.558,804.572,-625.403,843.259,791.167,-669.668,870.039,779.628,-631.983,715.705,632.347,-617.027,765.145,628.829,-640.044,825.655,633.003,-684.920,855.091,637.613,-712.856,743.191,448.856,-734.500,775.127,454.583,-768.400,795.902,463.579,-754.375,689.256,323.545,-777.482,725.842,310.791,-810.983,745.440,313.855
-634.734,592.373,1819.015,-591.505,672.911,1865.043,-585.861,780.456,1890.602,-638.130,877.905,1896.515,-733.342,948.627,1877.937,-822.678,973.172,1843.084,-536.905,707.669,1653.867,-529.621,817.639,1696.414,-573.672,911.753,1695.241,-665.434,977.793,1665.522,-519.538,743.729,1462.896,-506.681,797.267,1472.671,-519.255,868.923,1471.153,-543.073,913.091,1468.372,-604.254,959.607,1459.436,-656.098,968.115,1449.914,-542.899,731.191,1294.354,-524.699,784.559,1296.707,-536.587,859.075,1297.591,-566.935,901.849,1294.927,-617.256,937.638,1296.491,-676.349,943.218,1293.206,-579.162,719.389,1151.336,-557.674,772.245,1143.029,-563.991,833.638,1142.844,-592.701,877.817,1143.609,-657.885,916.394,1153.575,-719.217,911.102,1154.798,-615.836,705.275,977.444,-586.801,752.915,972.357,-589.755,816.689,972.842,-634.403,874.049,976.754,-685.673,891.691,967.442,-624.606,704.956,797.855,-596.874,747.346,801.324,-594.713,800.392,801.579,-620.716,846.034,788.078,-664.695,873.042,776.338,-627.880,717.655,630.221,-613.106,767.080,627.639,-635.976,827.611,631.977,-680.560,857.578,635.973,-689.987,761.742,445.825,-712.606,792.955,452.020,-748.570,811.946,458.278,-708.078,723.575,310.425,-730.010,761.065,298.234,-764.261,779.697,297.819
-635.066,593.015,1818.176,-591.710,673.531,1864.049,-586.239,781.114,1889.503,-638.573,878.518,1895.391,-733.908,949.023,1876.846,-823.227,973.751,1842.153,-537.383,708.191,1652.813,-530.143,818.169,1695.276,-574.130,912.187,1694.069,-665.984,978.154,1664.388,-519.402,744.138,1461.780,-507.756,797.848,1471.752,-519.856,869.423,1470.063,-543.652,913.500,1467.167,-604.763,959.989,1458.163,-656.801,968.368,1448.645,-542.922,732.049,1293.096,-524.949,785.431,1295.611,-536.846,859.929,1296.580,-567.087,902.647,1293.807,-617.393,938.346,1295.287,-676.386,944.055,1291.733,-577.720,721.189,1149.576,-556.208,773.975,1141.834,-562.606,835.309,1141.879,-591.401,879.447,1142.627,-656.799,917.975,1151.956,-717.758,912.788,1152.503,-611.911,708.716,974.872,-582.641,756.313,970.107,-585.439,820.067,971.022,-630.130,877.521,974.728,-681.186,895.288,965.021,-621.636,706.850,794.951,-593.573,749.100,798.647,-591.364,802.129,798.642,-617.319,847.537,785.113,-660.905,874.919,773.480,-623.989,720.415,627.488,-609.779,770.003,626.621,-633.049,830.219,631.872,-677.422,860.215,635.301,-664.888,780.257,444.307,-689.376,810.674,449.727,-726.398,828.770,452.599,-662.667,757.215,304.630,-684.863,794.488,292.255,-720.360,811.901,287.933
-635.321,593.676,1817.223,-592.049,674.197,1863.003,-586.521,781.802,1888.402,-639.003,879.087,1894.275,-734.375,949.595,1875.777,-823.609,974.246,1841.086,-537.787,708.777,1651.692,-530.719,818.694,1694.084,-574.722,912.724,1692.887,-666.508,978.516,1663.215,-519.833,744.709,1460.602,-508.238,798.372,1470.551,-520.351,869.860,1468.789,-544.290,913.990,1466.013,-605.400,960.419,1456.953,-657.306,968.603,1447.348,-542.994,732.925,1291.657,-524.901,786.267,1294.495,-536.924,860.756,1295.592,-567.129,903.548,1292.674,-617.461,939.190,1294.048,-676.527,944.687,1290.209,-576.167,723.078,1147.774,-554.394,775.907,1140.616,-560.904,837.153,1140.951,-589.607,881.315,1141.803,-655.114,919.843,1150.461,-716.072,914.741,1150.164,-608.150,711.719,972.336,-578.731,759.396,967.791,-581.296,823.132,968.787,-625.687,880.867,972.373,-676.668,898.572,962.555,-618.476,707.358,792.001,-590.681,749.796,795.895,-589.207,803.022,795.940,-615.102,848.345,782.648,-658.329,875.912,770.870,-619.752,724.682,624.539,-606.419,774.627,625.894,-630.954,834.066,632.364,-675.354,863.587,635.058,-639.787,798.484,444.726,-665.541,828.075,449.366,-703.187,845.479,448.333,-619.127,789.166,305.222,-640.927,826.678,292.863,-676.465,843.620,284.985
-635.628,594.323,1816.310,-592.342,674.851,1861.962,-586.936,782.455,1887.201,-639.397,879.675,1893.074,-734.809,950.135,1874.646,-824.157,974.714,1840.142,-538.184,709.355,1650.528,-531.308,819.171,1692.828,-575.283,913.175,1691.642,-667.185,978.971,1661.926,-520.799,745.369,1459.301,-508.271,798.877,1469.235,-520.939,870.409,1467.617,-544.679,914.519,1464.828,-605.846,960.870,1455.672,-657.854,969.096,1446.030,-542.780,733.885,1290.287,-524.949,787.296,1293.409,-537.001,861.770,1294.620,-567.081,904.440,1291.740,-617.359,940.061,1292.807,-676.298,945.787,1288.743,-574.158,725.140,1145.759,-552.340,778.003,1139.321,-558.737,839.256,1140.071,-587.543,883.265,1140.930,-653.802,921.120,1149.297,-713.871,916.719,1147.799,-604.920,714.267,969.817,-575.350,761.842,965.157,-577.630,825.683,966.176,-621.653,883.652,969.560,-672.670,901.525,959.900,-618.029,708.311,788.810,-589.984,751.016,793.304,-588.141,803.932,793.476,-614.117,849.194,780.684,-657.009,876.913,768.469,-614.218,730.729,621.661,-600.861,780.771,625.960,-628.367,839.357,633.398,-673.110,867.985,634.837,-614.866,816.466,447.271,-641.388,845.546,451.244,-679.074,862.597,446.914,-577.872,818.707,311.009,-598.354,857.130,299.208,-632.726,874.592,288.558
-636.031,594.951,1815.372,-592.580,675.469,1860.871,-587.259,783.068,1886.113,-639.816,880.299,1891.903,-735.198,950.562,1873.502,-824.579,975.291,1839.146,-538.708,709.889,1649.324,-531.857,819.672,1691.620,-575.872,913.604,1690.357,-667.724,979.407,1660.727,-520.728,745.801,1458.019,-509.328,799.507,1468.124,-521.549,870.849,1466.498,-545.299,915.013,1463.688,-606.366,961.440,1454.637,-658.202,969.694,1444.793,-542.603,735.020,1288.957,-524.653,788.301,1292.427,-536.700,862.741,1293.735,-566.861,905.413,1290.842,-617.107,941.126,1291.766,-676.091,946.545,1287.234,-572.184,727.433,1143.679,-550.042,780.141,1137.883,-556.187,841.476,1138.992,-584.918,885.510,1139.991,-650.792,924.342,1148.116,-711.023,919.452,1145.628,-601.975,716.068,967.210,-572.626,763.827,962.370,-574.362,827.677,963.248,-617.916,886.026,966.562,-668.985,904.159,957.025,-615.548,709.351,785.589,-588.018,752.403,790.619,-587.508,805.669,791.380,-613.942,850.846,779.014,-657.161,878.143,766.857,-606.103,738.410,619.489,-594.616,788.751,626.832,-624.501,846.218,634.569,-669.642,873.908,634.227,-590.242,834.062,452.297,-617.385,862.718,455.404,-654.663,879.863,448.202,-539.100,845.678,321.180,-559.362,884.304,309.665,-593.287,901.971,296.487
-636.293,595.665,1814.284,-592.935,676.149,1859.750,-587.646,783.685,1884.857,-640.232,880.822,1890.674,-735.680,951.231,1872.436,-825.015,975.715,1838.050,-539.251,710.416,1648.062,-532.464,820.198,1690.315,-576.528,914.118,1689.133,-668.352,979.805,1659.499,-521.218,746.462,1456.748,-509.854,800.022,1466.962,-521.995,871.406,1465.503,-545.806,915.575,1462.582,-606.853,961.980,1453.501,-658.705,970.152,1443.555,-542.285,736.228,1287.572,-524.132,789.479,1291.437,-536.302,863.908,1293.072,-566.451,906.579,1289.982,-616.592,942.197,1290.743,-675.483,947.837,1285.762,-570.264,729.728,1141.697,-547.697,782.227,1136.255,-553.434,843.651,1137.578,-581.860,887.891,1138.488,-647.853,926.707,1146.153,-707.953,921.788,1143.097,-599.948,717.718,964.530,-570.514,765.370,959.599,-572.035,829.292,960.234,-614.966,887.958,963.532,-665.816,906.163,954.075,-613.640,711.971,782.361,-586.579,755.356,788.237,-587.074,808.557,789.665,-614.083,853.561,777.734,-657.688,880.186,765.368,-595.955,747.702,618.276,-586.611,798.157,628.352,-619.570,853.996,636.067,-666.233,879.618,633.365,-566.065,851.296,459.592,-594.084,879.236,461.249,-629.352,897.604,451.974,-502.686,870.300,334.603,-522.099,909.661,324.162,-554.945,928.358,309.282
-636.732,596.306,1813.249,-593.249,676.752,1858.595,-587.996,784.376,1883.676,-640.742,881.396,1889.468,-736.169,951.633,1871.306,-825.556,976.226,1837.123,-539.768,710.988,1646.798,-533.055,820.690,1689.076,-577.098,914.521,1687.833,-669.013,980.285,1658.310,-521.715,747.001,1455.461,-510.444,800.624,1465.802,-522.540,872.038,1464.335,-546.290,916.110,1461.450,-607.223,962.642,1452.329,-659.250,970.737,1442.273,-541.798,737.441,1286.149,-523.504,790.651,1290.389,-535.608,865.089,1292.233,-565.739,907.686,1289.197,-615.813,943.331,1289.648,-674.860,948.766,1284.095,-568.281,731.726,1139.738,-545.281,784.060,1134.581,-550.556,845.574,1135.881,-578.861,890.031,1136.568,-644.620,929.267,1144.114,-704.996,924.073,1140.499,-598.514,719.215,961.737,-569.168,766.955,956.834,-570.244,830.766,957.482,-612.766,889.608,960.742,-663.657,907.995,951.237,-610.914,715.791,779.322,-584.197,759.414,786.411,-586.027,812.605,788.563,-613.742,857.447,777.132,-657.757,883.297,764.157,-583.938,757.996,618.277,-578.478,808.680,630.520,-612.820,862.938,638.164,-660.143,887.208,633.052,-542.526,867.883,468.689,-571.282,895.478,469.253,-605.372,914.319,458.490,-468.835,892.689,350.309,-487.512,932.699,341.059,-519.249,952.480,324.992
-637.029,596.935,1812.220,-593.639,677.393,1857.390,-588.393,784.894,1882.442,-641.151,881.981,1888.261,-736.570,952.236,1870.139,-826.038,976.795,1836.080,-540.412,711.567,1645.513,-533.805,821.197,1687.743,-577.767,915.015,1686.613,-669.724,980.721,1657.078,-522.380,747.618,1454.154,-510.896,801.197,1464.599,-523.019,872.602,1463.219,-546.892,916.670,1460.315,-607.696,963.209,1451.062,-659.749,971.231,1441.002,-541.336,738.819,1284.758,-522.623,791.882,1289.396,-534.572,866.360,1291.516,-564.729,908.963,1288.316,-614.773,944.486,1288.430,-673.757,950.097,1282.262,-566.384,733.430,1137.839,-543.099,785.607,1132.855,-548.001,847.286,1134.008,-576.012,891.828,1134.590,-641.887,931.214,1141.754,-701.971,926.351,1137.976,-597.585,721.023,959.042,-568.118,768.694,954.423,-568.935,832.542,955.148,-611.391,891.394,958.436,-662.007,909.670,948.469,-608.262,721.044,776.814,-581.176,764.780,785.200,-583.935,817.638,788.240,-612.606,862.309,777.113,-656.857,887.195,763.418,-571.234,769.107,619.557,-568.127,819.562,633.698,-604.324,872.894,640.862,-651.311,896.505,632.556,-520.027,883.984,479.469,-549.009,911.184,478.880,-581.870,930.646,466.532,-437.639,913.117,368.007,-455.475,953.773,359.996,-485.895,974.672,343.112
-637.443,597.638,1811.139,-593.933,677.957,1856.221,-588.865,785.587,1881.190,-641.595,882.516,1887.027,-737.068,952.827,1869.064,-826.590,977.224,1835.007,-540.983,712.048,1644.249,-534.432,821.669,1686.468,-578.336,915.522,1685.331,-670.345,981.139,1655.848,-522.763,748.196,1452.944,-511.402,801.792,1463.500,-523.523,873.173,1462.138,-547.288,917.210,1459.162,-608.080,963.799,1449.766,-659.895,971.921,1439.593,-540.770,740.105,1283.480,-521.633,793.055,1288.447,-533.175,867.710,1290.666,-563.320,910.296,1287.441,-613.517,945.818,1287.181,-672.358,951.359,1280.346,-564.617,734.842,1136.014,-541.143,786.942,1131.213,-545.640,848.706,1132.290,-573.382,893.580,1132.707,-638.950,933.399,1139.662,-699.270,928.927,1135.531,-596.835,723.231,956.529,-567.160,770.874,952.443,-568.207,834.623,953.379,-610.801,893.251,956.624,-661.685,911.107,946.206,-602.690,726.662,774.949,-576.699,770.858,784.674,-580.735,823.502,788.561,-610.199,867.997,777.671,-654.707,891.863,763.070,-557.951,780.447,622.244,-556.997,830.701,637.980,-594.838,883.059,644.225,-641.782,905.686,633.769,-498.579,899.284,491.222,-527.573,926.508,489.604,-559.616,946.374,475.963,-408.215,931.930,387.333,-426.268,972.627,380.049,-456.028,993.798,362.323
